ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,n_pix,ra,dec,re_arcsec,r_fwhm_arcsec,r_10_arcsec,r_90_arcsec,A_arcsec,B_arcsec,axis_ratio,mag,mu,lsb,ID_known,class,example_id,associated_lsb_ra,associated_lsb_dec
13503,586.3874,2047.5443,3.2596152,2.2289462,0.07521758,64.413765,5.076704,1.0330424,1.2153541,1.1283792,1.9544101,0.5641896,3.2897623,53,208.13700961919375,59.66446991289141,1.4522709195093109,0.838469008290113,0.4192345041450565,2.444536139261696,2.4221346194181694,1.6562714997281198,0.6838065425636745,25.47755328871413,27.869999305168992,0,,0.0,211.299.13503,208.12166009906102,59.674170136831606
14577,591.58417,2227.9355,3.2666364,2.4002228,0.63311386,1951.9514,69.57357,4.153061,8.377474,1.5957692,3.1412747,0.97720504,5.9708214,233,208.1351842014743,59.701707918755325,2.3341988956157844,1.1857742668279485,0.7261354523239175,4.436760884936008,2.4273518891099597,1.7835426519660396,0.7347688894913433,21.773827499171496,25.27476837653639,0,,0.0,211.299.14577,208.12166009906102,59.674170136831606
14958,564.304,2274.3564,2.9293978,2.0279295,1.2985965,1162.2671,55.28237,4.81772,7.596517,1.5957692,2.705758,0.7978846,5.352372,153,208.1464253147659,59.71126607968924,2.010577850897145,1.1857742668279485,0.5928871334139743,3.977207345580075,2.1767587245965174,1.5069012586790547,0.6922683904521264,22.336735138715042,25.448900544659548,0,,0.0,211.299.14958,208.12166009906102,59.674170136831606
13420,484.01312,2028.097,5.082809,1.5510727,-1.4274681,61.7733,5.1895647,0.67190367,0.823644,0.97720504,1.9544101,0.5641896,3.2410223,75,208.17880970270812,59.660362996386155,1.4522709195093109,0.7261354523239175,0.4192345041450565,2.4083187227548515,3.7769021456245038,1.1525614691894959,0.30516053229621654,25.52299799384256,27.039431790353177,0,,0.0,211.299.13420,208.12166009906102,59.674170136831606
15292,2233.5693,2354.707,10.929123,8.302948,1.1705151,762.94666,4.780698,0.5568606,0.61379457,2.5231326,8.537738,2.820948,13.727325,1243,207.46308354622388,59.727532718301084,6.344169330576824,1.874873702835407,2.0961725207252826,10.20041540931105,8.121144845004823,6.169703035508256,0.7597085328804516,22.793764559691514,28.50213058278581,1.0,134951+594340,1.0,211.299.15292,,
15675,2388.3342,2397.9844,3.911618,3.4573727,0.86043876,66.05962,6.286162,0.48938292,0.600542,0.97720504,1.9544101,0.5641896,3.4318314,110,207.39959360699876,59.736255847392314,1.4522709195093109,0.7261354523239175,0.4192345041450565,2.550103963788831,2.9066208108672646,2.5690830343720537,0.8838727861462954,25.45015982216017,28.121247115412917,0,,0.0,211.299.15675,207.46308354622388,59.727532718301084
16205,2081.8516,2477.506,2.8418396,2.445879,-1.5113045,1023.8588,112.34708,0.51031303,2.5469124,0.97720504,1.9544101,0.0,5.4990396,402,207.52494460128725,59.753054243907904,1.4522709195093109,0.7261354523239175,0.0,4.0861921949288496,2.111696521108836,1.8174685775204058,0.8606675056537323,22.474399831567275,25.11660123506511,0,,0.0,211.299.16205,207.46308354622388,59.727532718301084
12242,2436.911,1835.4617,2.8326292,2.1978858,1.4047099,1435.7378,92.0885,0.7509893,4.4312897,1.5957692,2.0342145,0.5641896,4.886025,324,207.38137883106154,59.62007920550139,1.5115714774469151,1.1857742668279485,0.4192345041450565,3.63067711300483,2.104852514276775,1.6331913305925185,0.7759172291240943,22.10731216348359,24.723868775841492,0,,0.0,211.299.12242,207.46308354622388,59.727532718301084
12866,2494.3755,1944.0975,5.9060555,3.0420015,-0.9864516,7002.6367,152.65227,1.7550642,9.012403,2.705758,3.5682483,1.1283792,8.481629,777,207.35758741386098,59.64241300182163,2.651471786642187,2.010577850897145,0.838469008290113,6.302476203314154,4.38863504218384,2.2604315826825205,0.515064834727679,20.386846011160593,23.77881049466979,0,,0.0,211.299.12866,207.46308354622388,59.727532718301084
10818,2277.4814,1619.0338,3.4610531,2.328851,-0.36438254,567.81714,53.04776,1.1353819,2.72989,0.97720504,2.185097,0.5641896,5.5851917,208,207.44700266146936,59.575631813308284,1.6236883085116254,0.7261354523239175,0.4192345041450565,4.150209562360925,2.571817843147429,1.7305081380669174,0.67287352511292,23.11447875524278,25.73170035680236,0,,0.0,211.299.10818,207.46308354622388,59.727532718301084
1370,965.5944,210.87749,12.622682,8.887229,1.5605763,4261.4785,28.299004,1.0136882,1.844796,1.1283792,10.013371,3.3851376,19.454317,2310,185.7895077535831,31.785626812891586,7.4406735359983385,0.838469008290113,2.5154070248703393,14.455993057964456,9.379584149106488,6.603866932390399,0.7040682004030522,20.926099245793054,26.898072001732785,1.0,122309+314708,1.0,315.244.1370,,
1196,1040.3583,184.33578,2.8682537,2.0768418,0.20295377,1530.172,87.0093,0.9923205,5.1870236,1.5957692,2.111004,0.5641896,4.9827876,295,185.771350142987,31.78015692406095,1.5686317422161464,1.1857742668279485,0.4192345041450565,3.7025788648818345,2.1313241464956527,1.5432467067998534,0.7240788358435657,22.038149373197093,24.6600936839081,0,,0.0,315.244.1196,185.7895077535831,31.785626812891586
444,996.04944,55.62503,3.361252,1.406492,-0.6830861,2032.9615,109.040184,1.3274138,8.131846,1.6925688,2.111004,0.5641896,4.513517,250,185.78209105225147,31.753585554044054,1.5686317422161464,1.2577035124351696,0.4192345041450565,3.35387618177521,2.497658261560616,1.0451273405323118,0.41844288973275434,21.729677114762353,23.756247272967187,0,,0.0,315.244.444,185.7895077535831,31.785626812891586
999,836.09515,150.43472,13.462019,2.8525193,0.18896106,183.21262,15.262956,0.47344244,0.84429777,0.97720504,2.2567585,0.5641896,4.753946,217,185.82093982483667,31.773130264878745,1.676938090887605,0.7261354523239175,0.4192345041450565,3.5325326699435347,10.003273474477957,2.1196323262600085,0.2118938697085482,24.34261153671963,25.775367347509672,0,,0.0,315.244.999,185.7895077535831,31.785626812891586
443,886.10406,60.736546,3.878201,2.5296175,0.8681301,143.15614,13.222287,0.56989014,1.1272137,1.1283792,1.9544101,0.5641896,4.068429,127,185.80878028968178,31.754624999130687,1.4522709195093109,0.838469008290113,0.4192345041450565,3.0231429548938302,2.8817895140390077,1.8796924620538158,0.6522657025770454,24.61047505063,26.951649295360593,0,,0.0,315.244.443,185.7895077535831,31.785626812891586
1793,1121.9362,267.42334,2.3895252,1.6981744,-0.35999638,537.19336,35.75707,1.4030917,3.9211195,1.4927053,2.185097,0.5641896,4.184142,137,185.75154788843906,31.797313062797997,1.6236883085116254,1.1091901840803122,0.4192345041450565,3.109126252313947,1.7755935457940326,1.2618688868703516,0.7106744051077596,23.174673410211124,25.85123809615085,0,,0.0,315.244.1793,185.7895077535831,31.785626812891586
15445,2426.6584,2386.8276,8.820871,6.2912827,0.5708006,14955.891,75.95464,14.318142,17.57449,3.5233629,8.884867,3.1915383,14.636344,851,157.16689392910385,70.23334561368256,6.602111792099279,2.618118622364872,2.371548459348518,10.875883602491916,6.554558041857753,4.674887277558595,0.7132269250961725,19.562969271717627,25.289327647558647,1.0,d1028p70,1.0,108.320.15445,,
15798,2451.5586,2445.9546,6.9329295,1.560311,-1.48099,422.74475,18.091927,0.97452736,3.9143033,2.5854416,1.9544101,0.7978846,3.2897623,108,157.1512634683806,70.24548747035234,1.4522709195093109,1.9211738875938185,0.5928871334139743,2.444536139261696,5.151678196842222,1.1594262077802875,0.2250579643136426,23.43480444282755,24.62065329562932,0,,0.0,108.320.15798,157.16689392910385,70.23334561368256
16098,2431.313,2495.6304,7.3067136,4.4880304,0.4337891,16208.99,1619.3688,2.286836,12.693023,0.7978846,2.6462836,0.5641896,10.95458,1277,157.1632668499689,70.2557899807364,1.9663839831028347,0.5928871334139743,0.4192345041450565,8.140061274467579,5.429427364534797,3.334937757328281,0.6142337917829434,19.475610114188463,22.40966069946935,0,,0.0,108.320.16098,157.16689392910385,70.23334561368256
15769,2382.4966,2435.5618,1.9900446,1.5703429,-0.99405664,506.21515,25.73551,2.4234457,5.1654606,1.9544101,2.111004,0.5641896,3.9088202,98,157.19350746329462,70.24350946074856,1.5686317422161464,1.4522709195093109,0.4192345041450565,2.9045418390186217,1.4787499824660848,1.166880649730534,0.789099349833667,23.23916215356006,25.954471044053456,0,,0.0,108.320.15769,157.16689392910385,70.23334561368256
16163,2387.5283,2490.6462,3.7449574,1.7298559,-1.5287356,81.45291,6.8273916,0.7881878,0.95826954,0.97720504,2.3262134,0.5641896,3.9088202,85,157.19005160029894,70.2548665160114,1.7285482066393743,0.7261354523239175,0.4192345041450565,2.9045418390186217,2.782779687242303,1.2854105791366952,0.4619160420890234,25.222733488506336,27.56742326290498,0,,0.0,108.320.16163,157.16689392910385,70.23334561368256
15724,2339.175,2430.7268,4.177463,2.17901,0.63844097,98.233185,9.269472,0.92090356,1.1979656,0.7978846,1.9544101,0.5641896,3.612576,82,157.21999118941508,70.24261124115662,1.4522709195093109,0.5928871334139743,0.4192345041450565,2.684410538667022,3.1041632624729707,1.6191652183541128,0.5216108437106444,25.019354436648303,27.117833852027758,0,,0.0,108.320.15724,157.16689392910385,70.23334561368256
534,2010.2438,64.7161,5.0305037,3.6238692,-0.2629581,2037.597,39.852615,1.4122721,3.531364,2.3262134,4.370194,1.2615663,9.044647,577,170.8040725020409,39.75529772368878,3.2473766170232508,1.7285482066393743,0.9374368514177035,6.720840122207274,3.738035448135471,2.692802219588136,0.7203789950497402,21.72720426866382,25.923644849055428,1.0,MATLAS-999,1.0,262.260.534,,
1585,1786.3867,245.72063,3.3516743,1.4654783,-0.25651485,67.05204,3.776517,0.7260469,0.9185211,1.6925688,2.0342145,0.5641896,3.6996386,73,170.8640959773673,39.79274791274749,1.5115714774469151,1.2577035124351696,0.4192345041450565,2.74910447478456,2.490541323725622,1.088958514009901,0.4372376814775828,25.433970011448714,27.427782092063723,0,,0.0,262.260.1585,170.8040725020409,39.75529772368878
2425,1844.2943,379.70648,3.446073,2.6382558,1.2749294,7459.9067,466.73706,1.0415956,11.878833,1.2615663,2.3936536,0.5641896,5.9974174,628,170.84847561853562,39.82038312733948,1.7786612516271647,0.9374368514177035,0.4192345041450565,4.456523675445159,2.560686523471307,1.9604187353343971,0.7655832595537007,20.318166510382852,23.273488483326382,0,,0.0,262.260.2425,170.8040725020409,39.75529772368878
1324,2322.2537,201.72939,2.341543,2.1158023,-1.3138051,648.66583,34.564564,0.94202274,3.8382595,1.4927053,2.2567585,0.5641896,4.29674,169,170.72018458481418,39.783400788733196,1.676938090887605,1.1091901840803122,0.4192345041450565,3.192794874879349,1.7399392306049741,1.5721972331809555,0.9035931862024313,22.969947447379234,25.977339645673997,0,,0.0,262.260.1324,170.8040725020409,39.75529772368878
1506,1697.9191,214.59158,5.512841,3.5056694,0.6220399,16866.195,259.67,7.345418,23.688477,2.5854416,4.753946,1.4927053,9.673836,712,170.8878724968668,39.7863496869201,3.5325326699435347,1.9211738875938185,1.1091901840803122,7.188373976834377,4.096447653529128,2.604971046267953,0.6359097605027971,19.4324572071149,23.676251551409646,0,,1.0,262.260.1506,170.8040725020409,39.75529772368878
3055,2173.4634,476.19684,4.2892594,3.9286442,-0.07079906,8986.384,687.9171,1.1161484,7.031599,1.1283792,2.3262134,0.5641896,9.65737,1278,170.7599429896565,39.84014428395895,1.7285482066393743,0.838469008290113,0.4192345041450565,7.176138523814236,3.1872362370886003,2.91927253382436,0.9159259987866437,20.11603756843108,23.203970696414512,0,,0.0,262.260.3055,170.8040725020409,39.75529772368878
1269,1755.0774,196.26622,5.2496414,2.0736806,-0.30234,114.0582,4.0966353,0.88862824,0.950485,1.2615663,3.1412747,0.97720504,5.0777063,120,170.8725268918669,39.782550337446054,2.3341988956157844,0.9374368514177035,0.7261354523239175,3.7731104629981296,3.9008709293265245,1.540897701936057,0.39501376227336216,24.857183716197724,27.684278260915605,1.0,MATLAS-1002,1.0,262.260.1269,,
977,1468.6283,151.03423,2.658,1.5223671,0.9844743,93.37514,8.591549,1.1224189,1.5307399,1.1283792,1.9544101,0.5641896,3.5682483,61,170.94947298477138,39.77327846224624,1.4522709195093109,0.838469008290113,0.4192345041450565,2.651471786642187,1.9750901328517225,1.131231090213729,0.5727490970654628,25.074421835065007,27.274445755149433,0,,0.0,262.260.977,170.8725268918669,39.782550337446054
3594,1657.4412,554.8925,3.746044,2.0879128,0.6384527,105.10224,6.94672,0.7049905,1.0204101,1.2615663,2.0342145,0.5641896,3.9088202,103,170.89863262731473,39.856600907039805,1.5115714774469151,0.9374368514177035,0.4192345041450565,2.9045418390186217,2.783587111222121,1.5514732767249104,0.5573647292984278,24.945970069842033,27.203336900096126,0,,0.0,262.260.3594,170.8725268918669,39.782550337446054
3617,1609.9569,566.815,4.6967273,2.757076,-0.17617874,594.8241,53.952194,0.85942316,2.4179842,0.97720504,2.0342145,0.5641896,5.6700354,246,170.91139685958683,39.85907313311311,1.5115714774469151,0.7261354523239175,0.4192345041450565,4.2132546920466405,3.4900149536965057,2.0487109116336706,0.5870206686260027,23.064028609601085,25.37768021529002,0,,0.0,262.260.3617,170.8725268918669,39.782550337446054
1163,1375.8263,169.6784,2.7216096,2.3936179,-1.2023166,2422.0334,88.70676,1.7540075,9.003841,2.0342145,2.820948,0.97720504,5.201571,269,170.97439365634543,39.77713666249919,2.0961725207252826,1.5115714774469151,0.7261354523239175,3.8651510750292206,2.0223567593809344,1.778634723892875,0.8794861320301046,21.539549680505456,25.00213196870908,0,,0.0,262.260.1163,170.8725268918669,39.782550337446054
2589,1370.5543,402.43484,2.630356,2.1989894,-0.6913182,915.66724,38.45488,1.8024362,4.648057,1.5957692,2.7639532,0.7978846,5.201571,197,170.97578672594668,39.825179591244236,2.053821178699753,1.1857742668279485,0.5928871334139743,3.8651510750292206,1.954548601011033,1.6340113868267605,0.8360044800019465,22.595655808427697,25.958865141671662,0,,0.0,262.260.2589,170.8725268918669,39.782550337446054
2132,847.88306,351.4907,9.69248,8.901872,-1.2608739,13179.189,70.07985,1.3945954,4.1666737,4.9507437,8.156394,2.6462836,20.583258,3163,171.1162432698432,39.814618940324394,6.060802599341984,3.678767882674127,1.9663839831028347,15.294879525109588,7.202227844568346,6.614747761892034,0.9184307834527385,19.700278284609492,25.515419741924056,1.0,MATLAS-1016,1.0,262.260.2132,,
2623,945.6046,411.3513,3.9432397,1.4169921,1.0387058,2756.352,179.15839,1.5532305,11.679458,1.5957692,2.0342145,0.5641896,4.370194,236,171.0899984448232,39.826995956542824,1.5115714774469151,1.1857742668279485,0.4192345041450565,3.2473766170232508,2.930118067320988,1.052929689630866,0.3593471885566582,21.39916330408812,23.17996705638497,0,,0.0,262.260.2623,171.1162432698432,39.814618940324394
1394,784.1172,217.25713,9.584559,3.9582403,-0.2590793,63660.953,1293.9144,3.6490324,28.663193,1.3819766,5.6136155,1.5957692,13.52879,2221,171.13332772165882,39.786895143771474,4.171330543142772,1.0269105893498764,1.1857742668279485,10.052889254485725,7.122034578117071,2.9412646200097976,0.4129809519665954,17.99031716077107,22.126389922212574,0,,1.0,262.260.1394,171.1162432698432,39.814618940324394
2146,672.44244,332.60562,4.3335814,2.0649297,0.08924891,52.81331,4.63183,0.9846934,1.0156405,0.7978846,1.9544101,0.5641896,3.0382538,52,171.16337841442586,39.8106677380364,1.4522709195093109,0.5928871334139743,0.4192345041450565,2.2576467650411027,3.2201707535928343,1.534395137510334,0.47649496095769656,25.693141532155156,27.69340019982932,0,,0.0,262.260.2146,171.1162432698432,39.814618940324394
1164,734.1456,174.36768,3.6507728,3.0266304,1.5704763,97.4248,5.2620606,0.7743546,1.036434,1.6925688,2.185097,0.5641896,3.9088202,94,171.14673265055856,39.778027341871216,1.6236883085116254,1.2577035124351696,0.4192345041450565,2.9045418390186217,2.712793579594979,2.249009721154651,0.829038279237755,25.028326192706167,27.872150651354797,0,,0.0,262.260.1164,171.1162432698432,39.814618940324394
1850,677.5411,277.0654,3.876636,1.4032527,1.2706528,67.75422,4.480009,0.8716557,1.1292369,1.9544101,1.9544101,0.5641896,3.1915383,60,171.16198267439697,39.79920570448899,1.4522709195093109,1.4522709195093109,0.4192345041450565,2.371548459348518,2.880626603558228,1.0427203016055449,0.3619769047184208,25.422659125095596,27.12447416728818,0,,0.0,262.260.1850,171.1162432698432,39.814618940324394
6654,2102.5793,1041.0604,11.185362,5.1738553,0.0139368465,13345.956,93.68807,1.2288737,5.300221,4.4064617,6.723095,2.2567585,16.458485,2518,170.77860634418164,39.95677516284356,4.995755679730907,3.2743261943036224,1.676938090887605,12.229868820612522,8.311549329787287,3.8445562647978133,0.4625559101261094,19.686625778247944,24.337416999885015,1.0,MATLAS-995,1.0,262.260.6654,,
7699,2038.861,1229.7936,4.6330013,2.724039,-0.78313285,137.42032,11.315962,0.6881074,1.0820497,0.7978846,2.2567585,0.5641896,4.184142,127,170.79564279414768,39.99576379425279,1.676938090887605,0.5928871334139743,0.4192345041450565,3.109126252313947,3.4426618333781804,2.024161982845475,0.5879642209467975,24.654872611215467,27.195709688667726,0,,0.0,262.260.7699,170.77860634418164,39.95677516284356
5796,1973.6492,904.75616,5.2603097,2.9557986,-0.7046486,1206.182,69.53754,0.98348725,3.722784,1.4927053,2.5231326,0.5641896,6.206085,324,170.81340427668786,39.928704233148935,1.874873702835407,1.1091901840803122,0.4192345041450565,4.6115790997513475,3.9087982634364953,2.196376467101932,0.5619058132641886,22.296467892114585,25.030361475054328,0,,0.0,262.260.5796,170.77860634418164,39.95677516284356
5670,2061.9907,820.1346,10.111993,4.5645223,1.3799925,5529.033,303.91443,0.7777792,3.818393,1.1283792,3.3377905,0.7978846,11.241398,1448,170.78968176757775,39.91119546054118,2.480224635845078,0.838469008290113,0.5928871334139743,8.353188212663314,7.513956959279793,3.3917768833377164,0.45139690069010135,20.643377044923852,23.74710324378661,0,,0.0,262.260.5670,170.77860634418164,39.95677516284356
7513,1980.4823,1211.8231,7.3971066,6.684837,-0.73029554,49925.83,2377.4692,1.3679502,11.532878,1.1283792,4.068429,0.7978846,17.038153,4329,170.81138240376,39.99208222609345,3.0231429548938302,0.838469008290113,0.5928871334139743,12.660604918103077,5.496596033601337,4.967327162687024,0.9037097018447726,18.25418676599675,22.54142722989784,0,,0.0,262.260.7513,170.77860634418164,39.95677516284356
7251,2285.8103,1159.1708,3.1647446,1.8434463,0.44356698,80.8129,4.647636,0.9979749,1.3248016,1.6925688,2.111004,0.5641896,3.5682483,61,170.72916749064765,39.98104610962394,1.5686317422161464,1.2577035124351696,0.4192345041450565,2.651471786642187,2.3516387631511555,1.3698166281309319,0.5824944926045534,25.231298270351807,27.6170075057909,0,,0.0,262.260.7251,170.77860634418164,39.95677516284356
